i,u,eta_F,load,power,prod,eff,eff_m,prod_m,power_m
2820,1.808000075,0.921338492,0.507213083,0.507213083,9.720562853,19.16465324,-3.646185965,17.31602369,0.000209445
2821,1.808105544,0.921355518,0.507422544,0.507422544,9.724189554,19.16388947,-3.646352326,17.31441186,0.000209461
2822,1.808210996,0.921372526,0.507632022,0.507632022,9.727816198,19.1631256,-3.646516952,17.31280069,0.000209478
2823,1.808316431,0.921389517,0.507841516,0.507841516,9.731442786,19.16236164,-3.646679847,17.31119018,0.000209494
2824,1.808421849,0.92140649,0.508051026,0.508051026,9.735069316,19.16159759,-3.646841015,17.30958033,0.00020951
2825,1.80852725,0.921423446,0.508260552,0.508260552,9.73869579,19.16083345,-3.64700046,17.30797113,0.000209526
2826,1.808632634,0.921440385,0.508470095,0.508470095,9.742322207,19.16006922,-3.647158186,17.30636259,0.000209542
2827,1.808738002,0.921457306,0.508679653,0.508679653,9.745948567,19.15930489,-3.647314196,17.3047547,0.000209559
2828,1.808843352,0.92147421,0.508889228,0.508889228,9.74957487,19.15854048,-3.647468496,17.30314747,0.000209575
2829,1.808948685,0.921491097,0.509098819,0.509098819,9.753201117,19.15777597,-3.647621088,17.30154089,0.000209591
2830,1.809054001,0.921507966,0.509308426,0.509308426,9.756827307,19.15701137,-3.647771978,17.29993496,0.000209607
2831,1.8091593,0.921524818,0.509518049,0.509518049,9.76045344,19.15624668,-3.647921168,17.29832969,0.000209623
2832,1.809264583,0.921541653,0.509727689,0.509727689,9.764079517,19.1554819,-3.648068664,17.29672507,0.00020964
2833,1.809369848,0.921558471,0.509937345,0.509937345,9.767705538,19.15471703,-3.648214468,17.2951211,0.000209656
2834,1.809475096,0.921575271,0.510147016,0.510147016,9.771331502,19.15395207,-3.648358586,17.29351778,0.000209672
2835,1.809580328,0.921592055,0.510356704,0.510356704,9.77495741,19.15318702,-3.64850102,17.29191511,0.000209688
2836,1.809685543,0.921608821,0.510566409,0.510566409,9.778583261,19.15242189,-3.648641775,17.2903131,0.000209704
2837,1.809790741,0.92162557,0.510776129,0.510776129,9.782209057,19.15165667,-3.648780855,17.28871173,0.00020972
2838,1.809895921,0.921642302,0.510985866,0.510985866,9.785834796,19.15089135,-3.648918263,17.28711101,0.000209737
2839,1.810001086,0.921659017,0.511195618,0.511195618,9.789460479,19.15012595,-3.649054005,17.28551094,0.000209753
2840,1.810106233,0.921675714,0.511405387,0.511405387,9.793086106,19.14936047,-3.649188082,17.28391151,0.000209769
2841,1.810211363,0.921692395,0.511615172,0.511615172,9.796711677,19.1485949,-3.6493205,17.28231273,0.000209785
2842,1.810316477,0.921709059,0.511824973,0.511824973,9.800337191,19.14782924,-3.649451263,17.2807146,0.000209801
2843,1.810421574,0.921725706,0.512034791,0.512034791,9.803962651,19.14706349,-3.649580373,17.27911711,0.000209817
2844,1.810526654,0.921742336,0.512244624,0.512244624,9.807588054,19.14629766,-3.649707836,17.27752027,0.000209834
2845,1.810631717,0.921758949,0.512454474,0.512454474,9.811213401,19.14553174,-3.649833655,17.27592407,0.00020985
2846,1.810736764,0.921775545,0.51266434,0.51266434,9.814838693,19.14476574,-3.649957833,17.27432852,0.000209866
2847,1.810841793,0.921792124,0.512874222,0.512874222,9.818463929,19.14399966,-3.650080375,17.27273361,0.000209882
2848,1.810946806,0.921808686,0.51308412,0.51308412,9.822089109,19.14323349,-3.650201285,17.27113934,0.000209898
2849,1.811051802,0.921825232,0.513294034,0.513294034,9.825714234,19.14246723,-3.650320566,17.26954572,0.000209914
2850,1.811156782,0.92184176,0.513503965,0.513503965,9.829339303,19.14170089,-3.650438222,17.26795273,0.00020993
2851,1.811261745,0.921858272,0.513713911,0.513713911,9.832964316,19.14093447,-3.650554257,17.26636039,0.000209947
2852,1.811366691,0.921874767,0.513923874,0.513923874,9.836589275,19.14016797,-3.650668675,17.26476868,0.000209963
2853,1.81147162,0.921891245,0.514133853,0.514133853,9.840214177,19.13940138,-3.650781479,17.26317762,0.000209979
2854,1.811576533,0.921907707,0.514343848,0.514343848,9.843839025,19.13863471,-3.650892674,17.26158719,0.000209995
2855,1.811681429,0.921924152,0.514553859,0.514553859,9.847463817,19.13786796,-3.651002262,17.25999741,0.000210011
2856,1.811786308,0.92194058,0.514763887,0.514763887,9.851088554,19.13710113,-3.651110249,17.25840826,0.000210027
2857,1.811891171,0.921956992,0.51497393,0.51497393,9.854713236,19.13633421,-3.651216637,17.25681975,0.000210043
2858,1.811996017,0.921973386,0.51518399,0.51518399,9.858337862,19.13556722,-3.651321431,17.25523187,0.00021006
2859,1.812100847,0.921989765,0.515394065,0.515394065,9.861962434,19.13480014,-3.651424634,17.25364463,0.000210076
2860,1.812205659,0.922006126,0.515604157,0.515604157,9.86558695,19.13403299,-3.65152625,17.25205803,0.000210092
2861,1.812310456,0.922022471,0.515814265,0.515814265,9.869211412,19.13326575,-3.651626282,17.25047206,0.000210108
2862,1.812415235,0.9220388,0.516024389,0.516024389,9.872835819,19.13249843,-3.651724735,17.24888672,0.000210124
2863,1.812519998,0.922055112,0.516234529,0.516234529,9.87646017,19.13173104,-3.651821611,17.24730202,0.00021014
2864,1.812624745,0.922071407,0.516444686,0.516444686,9.880084467,19.13096357,-3.651916916,17.24571796,0.000210156
2865,1.812729475,0.922087686,0.516654858,0.516654858,9.88370871,19.13019601,-3.652010652,17.24413452,0.000210172
2866,1.812834188,0.922103949,0.516865047,0.516865047,9.887332897,19.12942838,-3.652102822,17.24255172,0.000210189
2867,1.812938885,0.922120195,0.517075251,0.517075251,9.89095703,19.12866068,-3.652193432,17.24096955,0.000210205
2868,1.813043566,0.922136425,0.517285472,0.517285472,9.894581108,19.12789289,-3.652282484,17.23938801,0.000210221
2869,1.813148229,0.922152638,0.517495709,0.517495709,9.898205131,19.12712503,-3.652369982,17.2378071,0.000210237
2870,1.813252877,0.922168835,0.517705962,0.517705962,9.901829101,19.12635709,-3.65245593,17.23622682,0.000210253
2871,1.813357508,0.922185015,0.517916231,0.517916231,9.905453015,19.12558907,-3.652540332,17.23464716,0.000210269
2872,1.813462122,0.92220118,0.518126517,0.518126517,9.909076875,19.12482098,-3.65262319,17.23306814,0.000210285
2873,1.81356672,0.922217328,0.518336818,0.518336818,9.912700681,19.12405281,-3.652704509,17.23148975,0.000210301
2874,1.813671301,0.922233459,0.518547136,0.518547136,9.916324433,19.12328456,-3.652784292,17.22991198,0.000210317
2875,1.813775866,0.922249575,0.518757469,0.518757469,9.91994813,19.12251625,-3.652862543,17.22833484,0.000210334
2876,1.813880415,0.922265674,0.518967819,0.518967819,9.923571773,19.12174785,-3.652939266,17.22675832,0.00021035
2877,1.813984947,0.922281757,0.519178185,0.519178185,9.927195362,19.12097938,-3.653014463,17.22518243,0.000210366
2878,1.814089463,0.922297823,0.519388566,0.519388566,9.930818897,19.12021084,-3.653088139,17.22360717,0.000210382
2879,1.814193962,0.922313874,0.519598964,0.519598964,9.934442378,19.11944222,-3.653160298,17.22203253,0.000210398
2880,1.814298445,0.922329908,0.519809378,0.519809378,9.938065804,19.11867353,-3.653230942,17.22045852,0.000210414
2881,1.814402911,0.922345926,0.520019809,0.520019809,9.941689177,19.11790476,-3.653300075,17.21888512,0.00021043
2882,1.814507361,0.922361928,0.520230255,0.520230255,9.945312496,19.11713593,-3.653367701,17.21731235,0.000210446
2883,1.814611795,0.922377914,0.520440717,0.520440717,9.948935761,19.11636702,-3.653433824,17.21574021,0.000210462
2884,1.814716213,0.922393884,0.520651196,0.520651196,9.952558972,19.11559803,-3.653498447,17.21416868,0.000210478
2885,1.814820614,0.922409838,0.52086169,0.52086169,9.956182129,19.11482898,-3.653561573,17.21259778,0.000210495
2886,1.814924999,0.922425776,0.521072201,0.521072201,9.959805233,19.11405985,-3.653623206,17.21102749,0.000210511
2887,1.815029367,0.922441698,0.521282727,0.521282727,9.963428283,19.11329066,-3.653683349,17.20945783,0.000210527
2888,1.815133719,0.922457604,0.52149327,0.52149327,9.96705128,19.11252139,-3.653742007,17.20788879,0.000210543
2889,1.815238055,0.922473494,0.521703829,0.521703829,9.970674223,19.11175205,-3.653799182,17.20632036,0.000210559
2890,1.815342375,0.922489368,0.521914404,0.521914404,9.974297112,19.11098264,-3.653854878,17.20475256,0.000210575
2891,1.815446678,0.922505226,0.522124995,0.522124995,9.977919948,19.11021316,-3.653909098,17.20318537,0.000210591
2892,1.815550965,0.922521068,0.522335602,0.522335602,9.981542731,19.10944361,-3.653961846,17.2016188,0.000210607
2893,1.815655236,0.922536894,0.522546225,0.522546225,9.98516546,19.10867399,-3.654013126,17.20005284,0.000210623
2894,1.81575949,0.922552704,0.522756864,0.522756864,9.988788136,19.1079043,-3.65406294,17.1984875,0.000210639
2895,1.815863729,0.922568499,0.52296752,0.52296752,9.992410758,19.10713454,-3.654111292,17.19692278,0.000210655
2896,1.815967951,0.922584278,0.523178191,0.523178191,9.996033328,19.10636471,-3.654158187,17.19535867,0.000210671
2897,1.816072157,0.92260004,0.523388878,0.523388878,9.999655844,19.10559482,-3.654203626,17.19379518,0.000210687
2898,1.816176346,0.922615788,0.523599582,0.523599582,10.00327831,19.10482486,-3.654247614,17.1922323,0.000210703
2899,1.81628052,0.922631519,0.523810301,0.523810301,10.00690072,19.10405483,-3.654290154,17.19067003,0.00021072
2900,1.816384677,0.922647235,0.524021037,0.524021037,10.01052307,19.10328473,-3.654331249,17.18910837,0.000210736
2901,1.816488818,0.922662935,0.524231789,0.524231789,10.01414538,19.10251456,-3.654370903,17.18754733,0.000210752
2902,1.816592943,0.922678619,0.524442556,0.524442556,10.01776763,19.10174433,-3.654409119,17.1859869,0.000210768
2903,1.816697052,0.922694287,0.52465334,0.52465334,10.02138983,19.10097403,-3.6544459,17.18442708,0.000210784
2904,1.816801145,0.92270994,0.52486414,0.52486414,10.02501197,19.10020367,-3.65448125,17.18286787,0.0002108
2905,1.816905222,0.922725578,0.525074956,0.525074956,10.02863407,19.09943324,-3.654515173,17.18130928,0.000210816
2906,1.817009282,0.922741199,0.525285788,0.525285788,10.03225611,19.09866274,-3.654547671,17.17975129,0.000210832
2907,1.817113327,0.922756805,0.525496636,0.525496636,10.03587809,19.09789218,-3.654578748,17.17819391,0.000210848
2908,1.817217355,0.922772396,0.5257075,0.5257075,10.03950003,19.09712156,-3.654608408,17.17663714,0.000210864
2909,1.817321367,0.922787971,0.52591838,0.52591838,10.04312191,19.09635087,-3.654636653,17.17508097,0.00021088
2910,1.817425363,0.92280353,0.526129276,0.526129276,10.04674374,19.09558011,-3.654663487,17.17352541,0.000210896
2911,1.817529343,0.922819074,0.526340188,0.526340188,10.05036552,19.0948093,-3.654688913,17.17197046,0.000210912
2912,1.817633307,0.922834602,0.526551116,0.526551116,10.05398724,19.09403841,-3.654712935,17.17041612,0.000210928
2913,1.817737255,0.922850115,0.526762061,0.526762061,10.05760891,19.09326747,-3.654735555,17.16886238,0.000210944
2914,1.817841187,0.922865613,0.526973021,0.526973021,10.06123053,19.09249646,-3.654756778,17.16730925,0.00021096
2915,1.817945103,0.922881095,0.527183997,0.527183997,10.0648521,19.09172539,-3.654776606,17.16575672,0.000210976
2916,1.818049003,0.922896562,0.527394989,0.527394989,10.06847362,19.09095426,-3.654795043,17.1642048,0.000210992
2917,1.818152887,0.922912013,0.527605998,0.527605998,10.07209508,19.09018306,-3.654812092,17.16265347,0.000211008
2918,1.818256755,0.922927449,0.527817022,0.527817022,10.07571649,19.0894118,-3.654827757,17.16110276,0.000211024
2919,1.818360607,0.92294287,0.528028063,0.528028063,10.07933785,19.08864048,-3.65484204,17.15955264,0.00021104
2920,1.818464443,0.922958275,0.528239119,0.528239119,10.08295916,19.0878691,-3.654854944,17.15800313,0.000211056
2921,1.818568264,0.922973665,0.528450191,0.528450191,10.08658041,19.08709766,-3.654866474,17.15645421,0.000211072
2922,1.818672068,0.922989039,0.52866128,0.52866128,10.09020162,19.08632616,-3.654876632,17.1549059,0.000211088
2923,1.818775856,0.923004399,0.528872384,0.528872384,10.09382277,19.08555459,-3.654885421,17.15335819,0.000211105
2924,1.818879628,0.923019743,0.529083505,0.529083505,10.09744387,19.08478297,-3.654892845,17.15181108,0.000211121
2925,1.818983385,0.923035072,0.529294641,0.529294641,10.10106491,19.08401129,-3.654898907,17.15026457,0.000211137
2926,1.819087125,0.923050386,0.529505794,0.529505794,10.10468591,19.08323955,-3.65490361,17.14871865,0.000211153
2927,1.81919085,0.923065684,0.529716963,0.529716963,10.10830685,19.08246775,-3.654906957,17.14717333,0.000211169
2928,1.819294559,0.923080968,0.529928147,0.529928147,10.11192775,19.08169589,-3.654908952,17.14562862,0.000211185
2929,1.819398251,0.923096236,0.530139348,0.530139348,10.11554859,19.08092397,-3.654909598,17.14408449,0.000211201
2930,1.819501928,0.923111489,0.530350564,0.530350564,10.11916938,19.08015199,-3.654908898,17.14254097,0.000211217
2931,1.81960559,0.923126727,0.530561797,0.530561797,10.12279011,19.07937995,-3.654906854,17.14099804,0.000211233
2932,1.819709235,0.92314195,0.530773046,0.530773046,10.1264108,19.07860786,-3.654903471,17.13945571,0.000211249
2933,1.819812864,0.923157158,0.53098431,0.53098431,10.13003143,19.07783571,-3.654898751,17.13791397,0.000211265
2934,1.819916478,0.92317235,0.531195591,0.531195591,10.13365202,19.0770635,-3.654892698,17.13637282,0.000211281
2935,1.820020076,0.923187528,0.531406887,0.531406887,10.13727255,19.07629124,-3.654885314,17.13483227,0.000211297
2936,1.820123658,0.923202691,0.5316182,0.5316182,10.14089303,19.07551891,-3.654876603,17.13329232,0.000211313
2937,1.820227224,0.923217839,0.531829529,0.531829529,10.14451346,19.07474654,-3.654866568,17.13175295,0.000211329
2938,1.820330775,0.923232972,0.532040873,0.532040873,10.14813384,19.0739741,-3.654855212,17.13021418,0.000211345
2939,1.820434309,0.923248089,0.532252234,0.532252234,10.15175417,19.07320161,-3.654842538,17.128676,0.000211361
2940,1.820537828,0.923263192,0.53246361,0.53246361,10.15537444,19.07242907,-3.654828549,17.12713841,0.000211377
2941,1.820641332,0.92327828,0.532675003,0.532675003,10.15899467,19.07165647,-3.654813249,17.12560141,0.000211393
2942,1.820744819,0.923293353,0.532886412,0.532886412,10.16261484,19.07088381,-3.65479664,17.124065,0.000211409
2943,1.820848291,0.923308412,0.533097836,0.533097836,10.16623496,19.0701111,-3.654778725,17.12252918,0.000211425
2944,1.820951747,0.923323455,0.533309277,0.533309277,10.16985504,19.06933834,-3.654759509,17.12099395,0.000211441
2945,1.821055187,0.923338484,0.533520733,0.533520733,10.17347506,19.06856552,-3.654738992,17.11945931,0.000211457
2946,1.821158612,0.923353497,0.533732206,0.533732206,10.17709503,19.06779265,-3.65471718,17.11792526,0.000211473
2947,1.821262021,0.923368496,0.533943694,0.533943694,10.18071495,19.06701972,-3.654694074,17.11639179,0.000211488
2948,1.821365414,0.923383481,0.534155199,0.534155199,10.18433482,19.06624674,-3.654669678,17.11485891,0.000211504
2949,1.821468792,0.92339845,0.534366719,0.534366719,10.18795464,19.06547371,-3.654643995,17.11332662,0.00021152
2950,1.821572154,0.923413405,0.534578256,0.534578256,10.1915744,19.06470063,-3.654617028,17.11179491,0.000211536
2951,1.8216755,0.923428345,0.534789808,0.534789808,10.19519412,19.06392749,-3.65458878,17.11026379,0.000211552
2952,1.821778831,0.92344327,0.535001376,0.535001376,10.19881379,19.0631543,-3.654559254,17.10873326,0.000211568
2953,1.821882146,0.923458181,0.535212961,0.535212961,10.2024334,19.06238106,-3.654528453,17.10720331,0.000211584
2954,1.821985446,0.923473076,0.535424561,0.535424561,10.20605297,19.06160777,-3.654496379,17.10567394,0.0002116
2955,1.82208873,0.923487958,0.535636177,0.535636177,10.20967248,19.06083442,-3.654463037,17.10414516,0.000211616
2956,1.822191998,0.923502824,0.535847809,0.535847809,10.21329195,19.06006103,-3.654428428,17.10261695,0.000211632
2957,1.822295251,0.923517677,0.536059458,0.536059458,10.21691136,19.05928758,-3.654392557,17.10108934,0.000211648
2958,1.822398488,0.923532514,0.536271122,0.536271122,10.22053073,19.05851409,-3.654355425,17.0995623,0.000211664
2959,1.822501709,0.923547337,0.536482802,0.536482802,10.22415004,19.05774054,-3.654317037,17.09803584,0.00021168
2960,1.822604915,0.923562145,0.536694498,0.536694498,10.22776931,19.05696694,-3.654277394,17.09650997,0.000211696
2961,1.822708106,0.923576939,0.53690621,0.53690621,10.23138852,19.0561933,-3.6542365,17.09498467,0.000211712
2962,1.822811281,0.923591719,0.537117938,0.537117938,10.23500768,19.0554196,-3.654194358,17.09345996,0.000211728
2963,1.82291444,0.923606483,0.537329682,0.537329682,10.2386268,19.05464586,-3.65415097,17.09193582,0.000211744
2964,1.823017584,0.923621234,0.537541442,0.537541442,10.24224586,19.05387207,-3.65410634,17.09041227,0.00021176
2965,1.823120713,0.92363597,0.537753218,0.537753218,10.24586488,19.05309822,-3.654060471,17.08888929,0.000211776
2966,1.823223826,0.923650691,0.537965009,0.537965009,10.24948384,19.05232433,-3.654013365,17.08736689,0.000211792
2967,1.823326923,0.923665398,0.538176817,0.538176817,10.25310275,19.0515504,-3.653965026,17.08584507,0.000211808
2968,1.823430005,0.923680091,0.538388641,0.538388641,10.25672162,19.05077641,-3.653915456,17.08432382,0.000211824
2969,1.823533072,0.923694769,0.53860048,0.53860048,10.26034043,19.05000238,-3.653864658,17.08280315,0.00021184
2970,1.823636123,0.923709433,0.538812336,0.538812336,10.2639592,19.0492283,-3.653812635,17.08128305,0.000211856
2971,1.823739158,0.923724083,0.539024208,0.539024208,10.26757791,19.04845417,-3.653759391,17.07976354,0.000211872
2972,1.823842179,0.923738718,0.539236095,0.539236095,10.27119658,19.04767999,-3.653704927,17.07824459,0.000211887
2973,1.823945183,0.923753339,0.539447998,0.539447998,10.27481519,19.04690577,-3.653649247,17.07672622,0.000211903
2974,1.824048173,0.923767946,0.539659918,0.539659918,10.27843376,19.04613151,-3.653592354,17.07520842,0.000211919
